Epoch 0, Loss: 0.7817723155021667, time: 0.25 seconds
Epoch 436, Loss: 0.005674498155713081, time: 0.00 seconds
Epoch 437, Loss: 0.005638998467475176, time: 0.00 seconds
Epoch 438, Loss: 0.0056038047187030315, time: 0.00 seconds
Epoch 439, Loss: 0.005568908527493477, time: 0.00 seconds
Epoch 440, Loss: 0.00553430849686265, time: 0.00 seconds
Epoch 441, Loss: 0.005500003695487976, time: 0.00 seconds
Epoch 442, Loss: 0.005465989466756582, time: 0.00 seconds
Epoch 443, Loss: 0.005432264879345894, time: 0.00 seconds
Epoch 444, Loss: 0.005398825276643038, time: 0.00 seconds
Epoch 445, Loss: 0.0053656683303415775, time: 0.00 seconds
Epoch 446, Loss: 0.005332792643457651, time: 0.00 seconds
Epoch 447, Loss: 0.0053001935593783855, time: 0.00 seconds
Epoch 448, Loss: 0.005267870146781206, time: 0.00 seconds
Epoch 449, Loss: 0.005235819611698389, time: 0.00 seconds
Epoch 450, Loss: 0.0052040391601622105, time: 0.00 seconds
Epoch 451, Loss: 0.005172525532543659, time: 0.00 seconds
Epoch 452, Loss: 0.005141276866197586, time: 0.00 seconds
Epoch 453, Loss: 0.005110291764140129, time: 0.00 seconds
Epoch 454, Loss: 0.005079565104097128, time: 0.00 seconds
Epoch 455, Loss: 0.0050490968860685825, time: 0.00 seconds
Epoch 456, Loss: 0.005018884316086769, time: 0.00 seconds
Epoch 457, Loss: 0.004988923203200102, time: 0.00 seconds
Epoch 458, Loss: 0.004959212616086006, time: 0.00 seconds
Epoch 459, Loss: 0.004929749760776758, time: 0.00 seconds
Epoch 460, Loss: 0.004900533240288496, time: 0.00 seconds
Epoch 461, Loss: 0.004871560260653496, time: 0.00 seconds
Epoch 462, Loss: 0.004842828027904034, time: 0.00 seconds
Epoch 463, Loss: 0.004814335610717535, time: 0.00 seconds
Epoch 464, Loss: 0.004786077421158552, time: 0.00 seconds
Epoch 465, Loss: 0.00475805439054966, time: 0.00 seconds
Epoch 466, Loss: 0.0047302632592618465, time: 0.00 seconds
Epoch 467, Loss: 0.0047027044929564, time: 0.00 seconds
Epoch 468, Loss: 0.004675370641052723, time: 0.00 seconds
Epoch 469, Loss: 0.004648264963179827, time: 0.00 seconds
Epoch 470, Loss: 0.004621380008757114, time: 0.00 seconds
Epoch 471, Loss: 0.004594719037413597, time: 0.00 seconds
Epoch 472, Loss: 0.004568276461213827, time: 0.00 seconds
Epoch 473, Loss: 0.0045420508831739426, time: 0.00 seconds
Epoch 474, Loss: 0.004516041371971369, time: 0.00 seconds
Epoch 475, Loss: 0.004490245599299669, time: 0.00 seconds
Epoch 476, Loss: 0.004464660305529833, time: 0.00 seconds
Epoch 477, Loss: 0.00443928362801671, time: 0.00 seconds
Epoch 478, Loss: 0.004414115101099014, time: 0.00 seconds
Epoch 479, Loss: 0.004389153327792883, time: 0.00 seconds
Epoch 480, Loss: 0.004364392254501581, time: 0.00 seconds
Epoch 481, Loss: 0.004339834675192833, time: 0.00 seconds
Epoch 482, Loss: 0.004315476398915052, time: 0.00 seconds
Epoch 483, Loss: 0.004291316028684378, time: 0.00 seconds
Epoch 484, Loss: 0.004267350770533085, time: 0.00 seconds
Epoch 485, Loss: 0.004243581090122461, time: 0.00 seconds
Epoch 486, Loss: 0.004220002330839634, time: 0.00 seconds
Epoch 487, Loss: 0.004196614492684603, time: 0.00 seconds
Epoch 488, Loss: 0.004173414781689644, time: 0.00 seconds
Epoch 489, Loss: 0.00415040273219347, time: 0.00 seconds
Epoch 490, Loss: 0.00412757508456707, time: 0.00 seconds
Epoch 491, Loss: 0.004104930907487869, time: 0.00 seconds
Epoch 492, Loss: 0.0040824683383107185, time: 0.00 seconds
Epoch 493, Loss: 0.004060185048729181, time: 0.00 seconds
Epoch 494, Loss: 0.0040380824357271194, time: 0.00 seconds
Epoch 495, Loss: 0.004016153514385223, time: 0.00 seconds
Epoch 496, Loss: 0.003994401544332504, time: 0.00 seconds
Epoch 497, Loss: 0.003972820937633514, time: 0.00 seconds
Epoch 498, Loss: 0.003951413556933403, time: 0.00 seconds
Epoch 499, Loss: 0.003930173814296722, time: 0.00 seconds
Epoch 500, Loss: 0.003909104038029909, time: 0.01 seconds
Epoch 501, Loss: 0.003888202365487814, time: 0.01 seconds
Epoch 502, Loss: 0.003867463441565633, time: 0.00 seconds
Epoch 503, Loss: 0.003846889827400446, time: 0.00 seconds
Epoch 504, Loss: 0.003826476400718093, time: 0.00 seconds
Epoch 505, Loss: 0.0038062254898250103, time: 0.00 seconds
Epoch 506, Loss: 0.003786132438108325, time: 0.00 seconds
Epoch 507, Loss: 0.0037661967799067497, time: 0.00 seconds
Epoch 508, Loss: 0.003746416885405779, time: 0.00 seconds
Epoch 509, Loss: 0.0037267920561134815, time: 0.00 seconds
Epoch 510, Loss: 0.003707319963723421, time: 0.00 seconds
Epoch 511, Loss: 0.0036879994440823793, time: 0.00 seconds
Epoch 512, Loss: 0.003668829333037138, time: 0.00 seconds
Epoch 513, Loss: 0.0036498080007731915, time: 0.00 seconds
Epoch 514, Loss: 0.003630933351814747, time: 0.00 seconds
Epoch 515, Loss: 0.0036122051533311605, time: 0.00 seconds
Epoch 516, Loss: 0.0035936222411692142, time: 0.00 seconds
Epoch 517, Loss: 0.003575181122869253, time: 0.00 seconds
Epoch 518, Loss: 0.003556882031261921, time: 0.00 seconds
Epoch 519, Loss: 0.0035387238021939993, time: 0.00 seconds
Epoch 520, Loss: 0.0035207034088671207, time: 0.00 seconds
Epoch 521, Loss: 0.0035028220154345036, time: 0.01 seconds
Epoch 522, Loss: 0.0034850777592509985, time: 0.01 seconds
Epoch 523, Loss: 0.00346746644936502, time: 0.01 seconds
Epoch 524, Loss: 0.0034499908797442913, time: 0.00 seconds
Epoch 525, Loss: 0.0034326480235904455, time: 0.00 seconds
Epoch 526, Loss: 0.003415436018258333, time: 0.00 seconds
Epoch 527, Loss: 0.003398353001102805, time: 0.00 seconds
Epoch 528, Loss: 0.0033814003691077232, time: 0.00 seconds
Epoch 529, Loss: 0.0033645741641521454, time: 0.00 seconds
Epoch 530, Loss: 0.0033478757832199335, time: 0.00 seconds
Epoch 531, Loss: 0.0033313019666820765, time: 0.00 seconds
Epoch 532, Loss: 0.003314852248877287, time: 0.00 seconds
Epoch 533, Loss: 0.0032985256984829903, time: 0.00 seconds
Epoch 534, Loss: 0.0032823202200233936, time: 0.00 seconds
Epoch 535, Loss: 0.0032662362791597843, time: 0.00 seconds
Epoch 536, Loss: 0.003250270616263151, time: 0.00 seconds
Epoch 537, Loss: 0.003234424162656069, time: 0.00 seconds
Epoch 538, Loss: 0.0032186955213546753, time: 0.00 seconds
Epoch 539, Loss: 0.003203081665560603, time: 0.00 seconds
Epoch 540, Loss: 0.0031875830609351397, time: 0.00 seconds
Epoch 541, Loss: 0.0031721980776637793, time: 0.00 seconds
Epoch 542, Loss: 0.003156926017254591, time: 0.00 seconds
Epoch 543, Loss: 0.0031417650170624256, time: 0.00 seconds
Epoch 544, Loss: 0.003126715309917927, time: 0.01 seconds
Epoch 545, Loss: 0.003111776430159807, time: 0.00 seconds
Epoch 546, Loss: 0.0030969458166509867, time: 0.00 seconds
Epoch 547, Loss: 0.0030822206754237413, time: 0.00 seconds
Epoch 548, Loss: 0.0030676033347845078, time: 0.00 seconds
Epoch 549, Loss: 0.0030530919320881367, time: 0.00 seconds
Epoch 550, Loss: 0.003038685768842697, time: 0.00 seconds
Epoch 551, Loss: 0.003024382283911109, time: 0.00 seconds
Epoch 552, Loss: 0.003010181477293372, time: 0.00 seconds
Epoch 553, Loss: 0.0029960819520056248, time: 0.00 seconds
Epoch 554, Loss: 0.0029820832423865795, time: 0.00 seconds
Epoch 555, Loss: 0.002968184184283018, time: 0.00 seconds
Epoch 556, Loss: 0.002954383846372366, time: 0.00 seconds
Epoch 557, Loss: 0.002940682228654623, time: 0.00 seconds
Epoch 558, Loss: 0.002927076769992709, time: 0.00 seconds
Epoch 559, Loss: 0.002913567703217268, time: 0.00 seconds
Epoch 560, Loss: 0.0029001538641750813, time: 0.00 seconds
Epoch 561, Loss: 0.0028868347872048616, time: 0.00 seconds
Epoch 562, Loss: 0.00287360860966146, time: 0.00 seconds
Epoch 563, Loss: 0.002860475331544876, time: 0.00 seconds
Epoch 564, Loss: 0.002847433090209961, time: 0.00 seconds
Epoch 565, Loss: 0.0028344825841486454, time: 0.00 seconds
Epoch 566, Loss: 0.0028216210193932056, time: 0.00 seconds
Epoch 567, Loss: 0.0028088497929275036, time: 0.00 seconds
Epoch 568, Loss: 0.002796166343614459, time: 0.00 seconds
Epoch 569, Loss: 0.0027835695073008537, time: 0.00 seconds
Epoch 570, Loss: 0.0027710613794624805, time: 0.00 seconds
Epoch 571, Loss: 0.0027586370706558228, time: 0.00 seconds
Epoch 572, Loss: 0.002746298909187317, time: 0.00 seconds
Epoch 573, Loss: 0.00273404479958117, time: 0.00 seconds
Epoch 574, Loss: 0.002721874276176095, time: 0.00 seconds
Epoch 575, Loss: 0.00270978850312531, time: 0.00 seconds
Epoch 576, Loss: 0.0026977816596627235, time: 0.00 seconds
Epoch 577, Loss: 0.0026858586352318525, time: 0.00 seconds
Epoch 578, Loss: 0.002674012677744031, time: 0.00 seconds
Epoch 579, Loss: 0.002662249840795994, time: 0.00 seconds
Epoch 580, Loss: 0.0026505650021135807, time: 0.00 seconds
Epoch 581, Loss: 0.002638958627358079, time: 0.00 seconds
Epoch 582, Loss: 0.0026274293195456266, time: 0.00 seconds
Epoch 583, Loss: 0.00261597684584558, time: 0.00 seconds
Epoch 584, Loss: 0.002604601439088583, time: 0.00 seconds
Epoch 585, Loss: 0.002593301236629486, time: 0.00 seconds
Epoch 586, Loss: 0.0025820753071457148, time: 0.00 seconds
Epoch 587, Loss: 0.002570923650637269, time: 0.00 seconds
Epoch 588, Loss: 0.00255984696559608, time: 0.00 seconds
Epoch 589, Loss: 0.0025488417595624924, time: 0.00 seconds
Epoch 590, Loss: 0.0025379082653671503, time: 0.00 seconds
Epoch 591, Loss: 0.002527047647163272, time: 0.00 seconds
Epoch 592, Loss: 0.0025162571109831333, time: 0.00 seconds
Epoch 593, Loss: 0.0025055366568267345, time: 0.00 seconds
Epoch 594, Loss: 0.0024948865175247192, time: 0.00 seconds
Epoch 595, Loss: 0.0024843062274158, time: 0.00 seconds
Epoch 596, Loss: 0.002473793225362897, time: 0.00 seconds
Epoch 597, Loss: 0.0024633468128740788, time: 0.00 seconds
Epoch 598, Loss: 0.002452968852594495, time: 0.00 seconds
Epoch 599, Loss: 0.002442656783387065, time: 0.00 seconds
Epoch 600, Loss: 0.0024324115365743637, time: 0.00 seconds
Epoch 601, Loss: 0.0024222303181886673, time: 0.00 seconds
Epoch 602, Loss: 0.0024121154565364122, time: 0.00 seconds
Epoch 603, Loss: 0.0024020636919885874, time: 0.00 seconds
Epoch 604, Loss: 0.002392076188698411, time: 0.01 seconds
Epoch 605, Loss: 0.002382151084020734, time: 0.00 seconds
Epoch 606, Loss: 0.0023722888436168432, time: 0.00 seconds
Epoch 607, Loss: 0.002362489001825452, time: 0.00 seconds
Epoch 608, Loss: 0.002352749928832054, time: 0.00 seconds
Epoch 609, Loss: 0.002343072323128581, time: 0.00 seconds
Epoch 610, Loss: 0.002333454554900527, time: 0.00 seconds
Epoch 611, Loss: 0.0023238970898091793, time: 0.00 seconds
Epoch 612, Loss: 0.0023143980652093887, time: 0.00 seconds
Epoch 613, Loss: 0.0023049600422382355, time: 0.00 seconds
Epoch 614, Loss: 0.002295579295605421, time: 0.00 seconds
Epoch 615, Loss: 0.00228625419549644, time: 0.00 seconds
Epoch 616, Loss: 0.0022769884672015905, time: 0.00 seconds
Epoch 617, Loss: 0.0022677790839225054, time: 0.00 seconds
Epoch 618, Loss: 0.002258626278489828, time: 0.00 seconds
Epoch 619, Loss: 0.002249527955427766, time: 0.00 seconds
Epoch 620, Loss: 0.0022404866758733988, time: 0.00 seconds
Epoch 621, Loss: 0.002231498248875141, time: 0.00 seconds
Epoch 622, Loss: 0.0022225661668926477, time: 0.00 seconds
Epoch 623, Loss: 0.0022136864718049765, time: 0.00 seconds
Epoch 624, Loss: 0.002204860793426633, time: 0.00 seconds
Epoch 625, Loss: 0.0021960888989269733, time: 0.00 seconds
Epoch 626, Loss: 0.0021873689256608486, time: 0.00 seconds
Epoch 627, Loss: 0.002178700640797615, time: 0.00 seconds
Epoch 628, Loss: 0.00217008450999856, time: 0.00 seconds
Epoch 629, Loss: 0.0021615189034491777, time: 0.00 seconds
Epoch 630, Loss: 0.002153004752472043, time: 0.00 seconds
Epoch 631, Loss: 0.002144540660083294, time: 0.00 seconds
Epoch 632, Loss: 0.002136126859113574, time: 0.00 seconds
Epoch 633, Loss: 0.0021277624182403088, time: 0.00 seconds
Epoch 634, Loss: 0.00211944617331028, time: 0.00 seconds
Epoch 635, Loss: 0.002111179055646062, time: 0.00 seconds
Epoch 636, Loss: 0.0021029594354331493, time: 0.00 seconds
Epoch 637, Loss: 0.002094788011163473, time: 0.00 seconds
Epoch 638, Loss: 0.0020866654813289642, time: 0.00 seconds
Epoch 639, Loss: 0.0020785878878086805, time: 0.00 seconds
Epoch 640, Loss: 0.002070558723062277, time: 0.00 seconds
Epoch 641, Loss: 0.0020625749602913857, time: 0.00 seconds
Epoch 642, Loss: 0.0020546382293105125, time: 0.00 seconds
Epoch 643, Loss: 0.0020467445719987154, time: 0.00 seconds
Epoch 644, Loss: 0.0020388970151543617, time: 0.00 seconds
Epoch 645, Loss: 0.0020310936961323023, time: 0.00 seconds
Epoch 646, Loss: 0.00202333671040833, time: 0.00 seconds
Epoch 647, Loss: 0.002015621168538928, time: 0.00 seconds
Epoch 648, Loss: 0.002007952658459544, time: 0.00 seconds
Epoch 649, Loss: 0.0020003251265734434, time: 0.00 seconds
Epoch 650, Loss: 0.0019927388057112694, time: 0.00 seconds
Epoch 651, Loss: 0.001985196489840746, time: 0.00 seconds
Epoch 652, Loss: 0.0019776979461312294, time: 0.00 seconds
Epoch 653, Loss: 0.001970239682123065, time: 0.00 seconds
Epoch 654, Loss: 0.0019628230948001146, time: 0.00 seconds
Epoch 655, Loss: 0.001955447718501091, time: 0.00 seconds
Epoch 656, Loss: 0.0019481135532259941, time: 0.00 seconds
Epoch 657, Loss: 0.0019408194348216057, time: 0.00 seconds
Epoch 658, Loss: 0.0019335660617798567, time: 0.00 seconds
Epoch 659, Loss: 0.0019263519207015634, time: 0.00 seconds
Epoch 660, Loss: 0.0019191764295101166, time: 0.00 seconds
Epoch 661, Loss: 0.0019120411016047, time: 0.00 seconds
Epoch 662, Loss: 0.0019049457041546702, time: 0.00 seconds
Epoch 663, Loss: 0.0018978880252689123, time: 0.00 seconds
Epoch 664, Loss: 0.001890869694761932, time: 0.00 seconds
Epoch 665, Loss: 0.0018838868709281087, time: 0.00 seconds
Epoch 666, Loss: 0.001876944093964994, time: 0.00 seconds
Epoch 667, Loss: 0.0018700367072597146, time: 0.00 seconds
Epoch 668, Loss: 0.001863167155534029, time: 0.00 seconds
Epoch 669, Loss: 0.0018563336925581098, time: 0.00 seconds
Epoch 670, Loss: 0.0018495378317311406, time: 0.00 seconds
Epoch 671, Loss: 0.0018427781760692596, time: 0.00 seconds
Epoch 672, Loss: 0.0018360544927418232, time: 0.00 seconds
Epoch 673, Loss: 0.0018293667817488313, time: 0.00 seconds
Epoch 674, Loss: 0.0018227123655378819, time: 0.00 seconds
Epoch 675, Loss: 0.0018160929903388023, time: 0.00 seconds
Epoch 676, Loss: 0.0018095115665346384, time: 0.00 seconds
Epoch 677, Loss: 0.0018029604107141495, time: 0.00 seconds
Epoch 678, Loss: 0.0017964481376111507, time: 0.00 seconds
Epoch 679, Loss: 0.0017899653175845742, time: 0.00 seconds
Epoch 680, Loss: 0.0017835198668763041, time: 0.00 seconds
Epoch 681, Loss: 0.0017771057318896055, time: 0.00 seconds
Epoch 682, Loss: 0.001770724542438984, time: 0.00 seconds
Epoch 683, Loss: 0.0017643775790929794, time: 0.00 seconds
Epoch 684, Loss: 0.0017580627463757992, time: 0.00 seconds
Epoch 685, Loss: 0.0017517800442874432, time: 0.00 seconds
Epoch 686, Loss: 0.0017455286579206586, time: 0.00 seconds
Epoch 687, Loss: 0.001739310217089951, time: 0.00 seconds
Epoch 688, Loss: 0.001733125769533217, time: 0.00 seconds
Epoch 689, Loss: 0.0017269691452383995, time: 0.00 seconds
Epoch 690, Loss: 0.0017208447679877281, time: 0.00 seconds
Epoch 691, Loss: 0.0017147517064586282, time: 0.00 seconds
Epoch 692, Loss: 0.001708689029328525, time: 0.00 seconds
Epoch 693, Loss: 0.0017026568530127406, time: 0.00 seconds
Epoch 694, Loss: 0.0016966547118499875, time: 0.00 seconds
Epoch 695, Loss: 0.0016906835371628404, time: 0.00 seconds
Epoch 696, Loss: 0.001684740069322288, time: 0.00 seconds
Epoch 697, Loss: 0.0016788289649412036, time: 0.00 seconds
Epoch 698, Loss: 0.0016729447524994612, time: 0.00 seconds
Epoch 699, Loss: 0.0016670918557792902, time: 0.00 seconds
Epoch 700, Loss: 0.0016612651525065303, time: 0.00 seconds
Epoch 701, Loss: 0.0016554698813706636, time: 0.00 seconds
Epoch 702, Loss: 0.001649701502174139, time: 0.01 seconds
Epoch 703, Loss: 0.0016439615283161402, time: 0.00 seconds
Epoch 704, Loss: 0.0016382496105507016, time: 0.01 seconds
Epoch 705, Loss: 0.0016325650503858924, time: 0.00 seconds
Epoch 706, Loss: 0.0016269085463136435, time: 0.00 seconds
Epoch 707, Loss: 0.0016212805639952421, time: 0.00 seconds
Epoch 708, Loss: 0.0016156799392774701, time: 0.00 seconds
Epoch 709, Loss: 0.001610103528946638, time: 0.00 seconds
Epoch 710, Loss: 0.0016045552911236882, time: 0.00 seconds
Epoch 711, Loss: 0.0015990339452400804, time: 0.00 seconds
Epoch 712, Loss: 0.001593539142049849, time: 0.00 seconds
Epoch 713, Loss: 0.0015880700666457415, time: 0.00 seconds
Epoch 714, Loss: 0.0015826276503503323, time: 0.00 seconds
Epoch 715, Loss: 0.001577210845425725, time: 0.00 seconds
Epoch 716, Loss: 0.0015718190697953105, time: 0.00 seconds
Epoch 717, Loss: 0.001566453487612307, time: 0.00 seconds
Epoch 718, Loss: 0.0015611122362315655, time: 0.00 seconds
Epoch 719, Loss: 0.0015557975275442004, time: 0.00 seconds
Epoch 720, Loss: 0.0015505063347518444, time: 0.00 seconds
Epoch 721, Loss: 0.0015452412189915776, time: 0.00 seconds
Epoch 722, Loss: 0.0015399996191263199, time: 0.00 seconds
Epoch 723, Loss: 0.0015347822336480021, time: 0.00 seconds
Epoch 724, Loss: 0.0015295898774638772, time: 0.00 seconds
Epoch 725, Loss: 0.0015244227834045887, time: 0.01 seconds
Epoch 726, Loss: 0.0015192762948572636, time: 0.00 seconds
Epoch 727, Loss: 0.0015141561161726713, time: 0.01 seconds
Epoch 728, Loss: 0.001509058871306479, time: 0.00 seconds
Epoch 729, Loss: 0.0015039846766740084, time: 0.00 seconds
Epoch 730, Loss: 0.001498933183029294, time: 0.00 seconds
Epoch 731, Loss: 0.001493904390372336, time: 0.00 seconds
Epoch 732, Loss: 0.0014889014419168234, time: 0.00 seconds
Epoch 733, Loss: 0.0014839171199128032, time: 0.00 seconds
Epoch 734, Loss: 0.0014789568958804011, time: 0.00 seconds
Epoch 735, Loss: 0.0014740204205736518, time: 0.00 seconds
Epoch 736, Loss: 0.0014691062970086932, time: 0.00 seconds
Epoch 737, Loss: 0.0014642118476331234, time: 0.00 seconds
Epoch 738, Loss: 0.0014593405649065971, time: 0.00 seconds
Epoch 739, Loss: 0.0014544910518452525, time: 0.00 seconds
Epoch 740, Loss: 0.0014496627263724804, time: 0.00 seconds
Epoch 741, Loss: 0.0014448565198108554, time: 0.00 seconds
Epoch 742, Loss: 0.0014400716172531247, time: 0.00 seconds
Epoch 743, Loss: 0.0014353087171912193, time: 0.00 seconds
Epoch 744, Loss: 0.0014305657241493464, time: 0.00 seconds
Epoch 745, Loss: 0.001425842521712184, time: 0.00 seconds
Epoch 746, Loss: 0.0014211413217708468, time: 0.00 seconds
Epoch 747, Loss: 0.0014164602616801858, time: 0.00 seconds
Epoch 748, Loss: 0.0014117995742708445, time: 0.01 seconds
Epoch 749, Loss: 0.0014071596087887883, time: 0.00 seconds
Epoch 750, Loss: 0.0014025407144799829, time: 0.00 seconds
Epoch 751, Loss: 0.0013979407958686352, time: 0.00 seconds
Epoch 752, Loss: 0.0013933610171079636, time: 0.00 seconds
Epoch 753, Loss: 0.0013888007961213589, time: 0.00 seconds
Epoch 754, Loss: 0.0013842597836628556, time: 0.00 seconds
Epoch 755, Loss: 0.0013797389110550284, time: 0.00 seconds
Epoch 756, Loss: 0.0013752380618825555, time: 0.00 seconds
Epoch 757, Loss: 0.0013707559555768967, time: 0.00 seconds
Epoch 758, Loss: 0.0013662929413840175, time: 0.00 seconds
Epoch 759, Loss: 0.0013618500670418143, time: 0.00 seconds
Epoch 760, Loss: 0.0013574248878285289, time: 0.00 seconds
Epoch 761, Loss: 0.0013530172873288393, time: 0.00 seconds
Epoch 762, Loss: 0.001348630408756435, time: 0.00 seconds
Epoch 763, Loss: 0.0013442614581435919, time: 0.00 seconds
Epoch 764, Loss: 0.0013399090385064483, time: 0.00 seconds
Epoch 765, Loss: 0.0013355762930586934, time: 0.00 seconds
Epoch 766, Loss: 0.001331262057647109, time: 0.00 seconds
Epoch 767, Loss: 0.0013269645860418677, time: 0.00 seconds
Epoch 768, Loss: 0.0013226870214566588, time: 0.00 seconds
Epoch 769, Loss: 0.0013184251729398966, time: 0.00 seconds
Epoch 770, Loss: 0.0013141826493665576, time: 0.00 seconds
Epoch 771, Loss: 0.0013099584029987454, time: 0.00 seconds
Epoch 772, Loss: 0.001305749174207449, time: 0.00 seconds
Epoch 773, Loss: 0.0013015576405450702, time: 0.00 seconds
Epoch 774, Loss: 0.0012973842676728964, time: 0.00 seconds
Epoch 775, Loss: 0.0012932284735143185, time: 0.00 seconds
Epoch 776, Loss: 0.0012890888610854745, time: 0.00 seconds
Epoch 777, Loss: 0.0012849665945395827, time: 0.00 seconds
Epoch 778, Loss: 0.0012808608589693904, time: 0.00 seconds
Epoch 779, Loss: 0.001276772585697472, time: 0.00 seconds
Epoch 780, Loss: 0.0012726986315101385, time: 0.00 seconds
Epoch 781, Loss: 0.0012686431873589754, time: 0.00 seconds
Epoch 782, Loss: 0.0012646025279536843, time: 0.00 seconds
Epoch 783, Loss: 0.0012605800293385983, time: 0.00 seconds
Epoch 784, Loss: 0.0012565723154693842, time: 0.00 seconds
Epoch 785, Loss: 0.0012525819474831223, time: 0.00 seconds
Epoch 786, Loss: 0.0012486071791499853, time: 0.00 seconds
Epoch 787, Loss: 0.0012446477776393294, time: 0.00 seconds
Epoch 788, Loss: 0.001240703510120511, time: 0.00 seconds
Epoch 789, Loss: 0.0012367768213152885, time: 0.00 seconds
Epoch 790, Loss: 0.001232863636687398, time: 0.00 seconds
Epoch 791, Loss: 0.0012289676815271378, time: 0.00 seconds
Epoch 792, Loss: 0.0012250865111127496, time: 0.00 seconds
Epoch 793, Loss: 0.0012212215224280953, time: 0.00 seconds
Epoch 794, Loss: 0.001217369339428842, time: 0.00 seconds
Epoch 795, Loss: 0.0012135342694818974, time: 0.00 seconds
Epoch 796, Loss: 0.0012097135186195374, time: 0.00 seconds
Epoch 797, Loss: 0.0012059080181643367, time: 0.00 seconds
Epoch 798, Loss: 0.001202116720378399, time: 0.00 seconds
Epoch 799, Loss: 0.0011983406729996204, time: 0.00 seconds
Epoch 800, Loss: 0.0011945790611207485, time: 0.00 seconds
Epoch 801, Loss: 0.0011908322339877486, time: 0.00 seconds
Epoch 802, Loss: 0.0011870992602780461, time: 0.00 seconds
Epoch 803, Loss: 0.001183382119052112, time: 0.00 seconds
Epoch 804, Loss: 0.00117967848200351, time: 0.00 seconds
Epoch 805, Loss: 0.0011759890476241708, time: 0.00 seconds
Epoch 806, Loss: 0.0011723138159140944, time: 0.00 seconds
Epoch 807, Loss: 0.0011686530197039247, time: 0.00 seconds
Epoch 808, Loss: 0.0011650059605017304, time: 0.00 seconds
Epoch 809, Loss: 0.0011613724054768682, time: 0.00 seconds
Epoch 810, Loss: 0.001157752936705947, time: 0.00 seconds
Epoch 811, Loss: 0.001154147437773645, time: 0.00 seconds
Epoch 812, Loss: 0.0011505548609420657, time: 0.00 seconds
Epoch 813, Loss: 0.0011469771852716804, time: 0.00 seconds
Epoch 814, Loss: 0.0011434125481173396, time: 0.00 seconds
Epoch 815, Loss: 0.0011398622300475836, time: 0.00 seconds
Epoch 816, Loss: 0.0011363239027559757, time: 0.00 seconds
Epoch 817, Loss: 0.0011327983811497688, time: 0.00 seconds
Epoch 818, Loss: 0.0011292858980596066, time: 0.00 seconds
Epoch 819, Loss: 0.0011257876176387072, time: 0.00 seconds
Epoch 820, Loss: 0.0011223021429032087, time: 0.00 seconds
Epoch 821, Loss: 0.0011188304051756859, time: 0.00 seconds
Epoch 822, Loss: 0.0011153704253956676, time: 0.00 seconds
Epoch 823, Loss: 0.0011119236005470157, time: 0.00 seconds
Epoch 824, Loss: 0.001108491444028914, time: 0.00 seconds
Epoch 825, Loss: 0.001105069532059133, time: 0.00 seconds
Epoch 826, Loss: 0.0011016606586053967, time: 0.00 seconds
Epoch 827, Loss: 0.0010982649400830269, time: 0.00 seconds
Epoch 828, Loss: 0.001094880630262196, time: 0.00 seconds
Epoch 829, Loss: 0.0010915102902799845, time: 0.00 seconds
Epoch 830, Loss: 0.0010881520574912429, time: 0.00 seconds
Epoch 831, Loss: 0.0010848051169887185, time: 0.00 seconds
Epoch 832, Loss: 0.0010814700508490205, time: 0.00 seconds
Epoch 833, Loss: 0.0010781491873785853, time: 0.00 seconds
Epoch 834, Loss: 0.0010748390341177583, time: 0.00 seconds
Epoch 835, Loss: 0.0010715400567278266, time: 0.00 seconds
Epoch 836, Loss: 0.0010682548163458705, time: 0.00 seconds
Epoch 837, Loss: 0.001064981915988028, time: 0.00 seconds
Epoch 838, Loss: 0.0010617196094244719, time: 0.00 seconds
Epoch 839, Loss: 0.001058467896655202, time: 0.00 seconds
Epoch 840, Loss: 0.0010552285239100456, time: 0.00 seconds
Epoch 841, Loss: 0.0010520017240196466, time: 0.00 seconds
Epoch 842, Loss: 0.001048786100000143, time: 0.00 seconds
Epoch 843, Loss: 0.0010455830488353968, time: 0.00 seconds
Epoch 844, Loss: 0.0010423893108963966, time: 0.00 seconds
Epoch 845, Loss: 0.0010392082622274756, time: 0.00 seconds
Epoch 846, Loss: 0.0010360382730141282, time: 0.00 seconds
Epoch 847, Loss: 0.001032880856655538, time: 0.00 seconds
Epoch 848, Loss: 0.0010297326371073723, time: 0.00 seconds
Epoch 849, Loss: 0.0010265964083373547, time: 0.00 seconds
Epoch 850, Loss: 0.0010234705405309796, time: 0.00 seconds
Epoch 851, Loss: 0.0010203580604866147, time: 0.00 seconds
Epoch 852, Loss: 0.0010172538459300995, time: 0.00 seconds
Epoch 853, Loss: 0.0010141622042283416, time: 0.00 seconds
Epoch 854, Loss: 0.0010110806906595826, time: 0.00 seconds
Epoch 855, Loss: 0.0010080111678689718, time: 0.00 seconds
Epoch 856, Loss: 0.0010049508418887854, time: 0.00 seconds
Epoch 857, Loss: 0.0010019018081948161, time: 0.00 seconds
Epoch 858, Loss: 0.0009988636011257768, time: 0.00 seconds
Epoch 859, Loss: 0.0009958368027582765, time: 0.00 seconds
Epoch 860, Loss: 0.000992818851955235, time: 0.00 seconds
Epoch 861, Loss: 0.000989812659099698, time: 0.00 seconds
Epoch 862, Loss: 0.000986816012300551, time: 0.00 seconds
Epoch 863, Loss: 0.0009838314726948738, time: 0.00 seconds
