Epoch 0, Loss: 0.2752792537212372
Epoch 1, Loss: 135.4789581298828
Epoch 2, Loss: 9.184111595153809
Epoch 3, Loss: 29.602914810180664
Epoch 4, Loss: 77.63567352294922
Epoch 5, Loss: 57.84158706665039
Epoch 6, Loss: 16.8741512298584
Epoch 7, Loss: 1.0209442377090454
Epoch 8, Loss: 16.630029678344727
Epoch 9, Loss: 36.22098159790039
Epoch 10, Loss: 36.1867561340332
Epoch 11, Loss: 19.694643020629883
Epoch 12, Loss: 4.0507707595825195
Epoch 13, Loss: 1.8321598768234253
Epoch 14, Loss: 11.217306137084961
Epoch 15, Loss: 19.886932373046875
Epoch 16, Loss: 18.728496551513672
Epoch 17, Loss: 9.80156135559082
Epoch 18, Loss: 1.8159409761428833
Epoch 19, Loss: 1.0538073778152466
Epoch 20, Loss: 6.208737373352051
Epoch 21, Loss: 10.751331329345703
Epoch 22, Loss: 9.950262069702148
Epoch 23, Loss: 5.0190958976745605
Epoch 24, Loss: 0.9071321487426758
Epoch 25, Loss: 1.0501413345336914
Epoch 26, Loss: 4.233853340148926
Epoch 27, Loss: 6.3991851806640625
Epoch 28, Loss: 5.231825351715088
Epoch 29, Loss: 2.2150826454162598
Epoch 30, Loss: 0.41339588165283203
Epoch 31, Loss: 1.1380424499511719
Epoch 32, Loss: 2.9637207984924316
Epoch 33, Loss: 3.635472059249878
Epoch 34, Loss: 2.4927780628204346
Epoch 35, Loss: 0.8713384866714478
Epoch 36, Loss: 0.4054926633834839
Epoch 37, Loss: 1.2720868587493896
Epoch 38, Loss: 2.205582857131958
Epoch 39, Loss: 2.0725955963134766
Epoch 40, Loss: 1.0870782136917114
Epoch 41, Loss: 0.3653803765773773
Epoch 42, Loss: 0.5577671527862549
Epoch 43, Loss: 1.2024897336959839
Epoch 44, Loss: 1.4145673513412476
Epoch 45, Loss: 0.9511666297912598
Epoch 46, Loss: 0.39208516478538513
Epoch 47, Loss: 0.3485637903213501
Epoch 48, Loss: 0.7393407225608826
Epoch 49, Loss: 0.9826884269714355
Epoch 50, Loss: 0.7699942588806152
Epoch 51, Loss: 0.39888933300971985
Epoch 52, Loss: 0.3113486170768738
Epoch 53, Loss: 0.5280497074127197
Epoch 54, Loss: 0.6943125128746033
Epoch 55, Loss: 0.5824217796325684
Epoch 56, Loss: 0.3536190986633301
Epoch 57, Loss: 0.2919624149799347
Epoch 58, Loss: 0.4256349802017212
Epoch 59, Loss: 0.5316711068153381
Epoch 60, Loss: 0.4625629186630249
Epoch 61, Loss: 0.3243873715400696
Epoch 62, Loss: 0.29584798216819763
Epoch 63, Loss: 0.38146543502807617
Epoch 64, Loss: 0.4348466694355011
Epoch 65, Loss: 0.37852075695991516
Epoch 66, Loss: 0.2961925268173218
Epoch 67, Loss: 0.29372256994247437
Epoch 68, Loss: 0.35172876715660095
Epoch 69, Loss: 0.3722735345363617
Epoch 70, Loss: 0.3267812430858612
Epoch 71, Loss: 0.2844563126564026
Epoch 72, Loss: 0.2988593578338623
Epoch 73, Loss: 0.33478236198425293
Epoch 74, Loss: 0.33273354172706604
Epoch 75, Loss: 0.2977603077888489
Epoch 76, Loss: 0.2814939618110657
Epoch 77, Loss: 0.3001392185688019
Epoch 78, Loss: 0.316926509141922
Epoch 79, Loss: 0.3046095669269562
Epoch 80, Loss: 0.28371956944465637
Epoch 81, Loss: 0.2842365503311157
Epoch 82, Loss: 0.29951703548431396
Epoch 83, Loss: 0.3023224472999573
Epoch 84, Loss: 0.28890347480773926
Epoch 85, Loss: 0.2806245684623718
Epoch 86, Loss: 0.28741568326950073
Epoch 87, Loss: 0.29466548562049866
Epoch 88, Loss: 0.2897970378398895
Epoch 89, Loss: 0.281219482421875
Epoch 90, Loss: 0.2817637324333191
Epoch 91, Loss: 0.2879761755466461
Epoch 92, Loss: 0.28828752040863037
Epoch 93, Loss: 0.2825480103492737
Epoch 94, Loss: 0.2801864743232727
Epoch 95, Loss: 0.2836596965789795
Epoch 96, Loss: 0.28567832708358765
Epoch 97, Loss: 0.28264209628105164
Epoch 98, Loss: 0.27976739406585693
Epoch 99, Loss: 0.28114181756973267
Epoch 100, Loss: 0.28332269191741943
Epoch 101, Loss: 0.28219783306121826
Epoch 102, Loss: 0.2798530161380768
Epoch 103, Loss: 0.28004300594329834
Epoch 104, Loss: 0.28169122338294983
Epoch 105, Loss: 0.28150007128715515
Epoch 106, Loss: 0.2798272669315338
Epoch 107, Loss: 0.2794647812843323
Epoch 108, Loss: 0.2805299460887909
Epoch 109, Loss: 0.280739963054657
Epoch 110, Loss: 0.2796837091445923
Epoch 111, Loss: 0.2792077958583832
Epoch 112, Loss: 0.27984535694122314
Epoch 113, Loss: 0.2801542580127716
Epoch 114, Loss: 0.27951160073280334
Epoch 115, Loss: 0.27906206250190735
Epoch 116, Loss: 0.27940163016319275
Epoch 117, Loss: 0.2796681225299835
Epoch 118, Loss: 0.2792832553386688
Epoch 119, Loss: 0.2789221704006195
Epoch 120, Loss: 0.27911102771759033
Epoch 121, Loss: 0.2793140411376953
Epoch 122, Loss: 0.27907249331474304
Epoch 123, Loss: 0.2788134515285492
Epoch 124, Loss: 0.2789130210876465
Epoch 125, Loss: 0.2790337800979614
Epoch 126, Loss: 0.2788717448711395
Epoch 127, Loss: 0.2786876857280731
Epoch 128, Loss: 0.2787502408027649
Epoch 129, Loss: 0.2788270115852356
Epoch 130, Loss: 0.278708815574646
Epoch 131, Loss: 0.27857571840286255
Epoch 132, Loss: 0.2786157429218292
Epoch 133, Loss: 0.27865615487098694
Epoch 134, Loss: 0.2785695195198059
Epoch 135, Loss: 0.27846020460128784
Epoch 136, Loss: 0.27849048376083374
Epoch 137, Loss: 0.27850693464279175
Epoch 138, Loss: 0.2784276008605957
Epoch 139, Loss: 0.27836117148399353
Epoch 140, Loss: 0.27838781476020813
Epoch 141, Loss: 0.278378427028656
Epoch 142, Loss: 0.27831023931503296
Epoch 143, Loss: 0.27826595306396484
Epoch 144, Loss: 0.2782558500766754
Epoch 145, Loss: 0.278251975774765
Epoch 146, Loss: 0.27819979190826416
Epoch 147, Loss: 0.278168261051178
Epoch 148, Loss: 0.2781679332256317
Epoch 149, Loss: 0.2781375050544739
Epoch 150, Loss: 0.2780967354774475
Epoch 151, Loss: 0.2780722379684448
Epoch 152, Loss: 0.2780645489692688
Epoch 153, Loss: 0.27803662419319153
Epoch 154, Loss: 0.27800533175468445
Epoch 155, Loss: 0.2779925465583801
Epoch 156, Loss: 0.27796781063079834
Epoch 157, Loss: 0.27793967723846436
Epoch 158, Loss: 0.2779139578342438
Epoch 159, Loss: 0.2778952717781067
Epoch 160, Loss: 0.2778708338737488
Epoch 161, Loss: 0.27783867716789246
Epoch 162, Loss: 0.27781835198402405
Epoch 163, Loss: 0.2777925729751587
Epoch 164, Loss: 0.277777761220932
Epoch 165, Loss: 0.2777467370033264
Epoch 166, Loss: 0.2777247130870819
Epoch 167, Loss: 0.2777010202407837
Epoch 168, Loss: 0.27768972516059875
Epoch 169, Loss: 0.27766239643096924
Epoch 170, Loss: 0.27763593196868896
Epoch 171, Loss: 0.27762556076049805
Epoch 172, Loss: 0.27759072184562683
Epoch 173, Loss: 0.27757132053375244
Epoch 174, Loss: 0.277544766664505
Epoch 175, Loss: 0.2775331735610962
Epoch 176, Loss: 0.2775016129016876
Epoch 177, Loss: 0.27747824788093567
Epoch 178, Loss: 0.27746325731277466
Epoch 179, Loss: 0.2774386405944824
Epoch 180, Loss: 0.27742087841033936
Epoch 181, Loss: 0.27739813923835754
Epoch 182, Loss: 0.2773805856704712
Epoch 183, Loss: 0.2773551046848297
Epoch 184, Loss: 0.2773260176181793
Epoch 185, Loss: 0.27730822563171387
Epoch 186, Loss: 0.2772921919822693
Epoch 187, Loss: 0.27727025747299194
Epoch 188, Loss: 0.2772483825683594
Epoch 189, Loss: 0.27722200751304626
Epoch 190, Loss: 0.27720797061920166
Epoch 191, Loss: 0.2771875262260437
Epoch 192, Loss: 0.27716583013534546
Epoch 193, Loss: 0.27713820338249207
Epoch 194, Loss: 0.2771189212799072
Epoch 195, Loss: 0.277106374502182
Epoch 196, Loss: 0.2770848870277405
Epoch 197, Loss: 0.2770635485649109
Epoch 198, Loss: 0.27703550457954407
Epoch 199, Loss: 0.27701160311698914
Epoch 200, Loss: 0.2769951820373535
Epoch 201, Loss: 0.27697667479515076
Epoch 202, Loss: 0.2769499123096466
Epoch 203, Loss: 0.27692925930023193
Epoch 204, Loss: 0.2769162654876709
Epoch 205, Loss: 0.27689021825790405
Epoch 206, Loss: 0.2768723666667938
Epoch 207, Loss: 0.27684691548347473
Epoch 208, Loss: 0.2768239378929138
Epoch 209, Loss: 0.2768022418022156
Epoch 210, Loss: 0.2767809331417084
Epoch 211, Loss: 0.2767649292945862
Epoch 212, Loss: 0.27673691511154175
Epoch 213, Loss: 0.27672189474105835
Epoch 214, Loss: 0.2767050862312317
Epoch 215, Loss: 0.2766798436641693
Epoch 216, Loss: 0.27666664123535156
Epoch 217, Loss: 0.27664369344711304
Epoch 218, Loss: 0.2766246795654297
Epoch 219, Loss: 0.2765960097312927
Epoch 220, Loss: 0.27657756209373474
Epoch 221, Loss: 0.2765467166900635
Epoch 222, Loss: 0.2765321135520935
Epoch 223, Loss: 0.27651748061180115
Epoch 224, Loss: 0.2765057682991028
Epoch 225, Loss: 0.27647683024406433
Epoch 226, Loss: 0.2764502167701721
Epoch 227, Loss: 0.2764342427253723
Epoch 228, Loss: 0.27641531825065613
Epoch 229, Loss: 0.2763957679271698
Epoch 230, Loss: 0.27637720108032227
Epoch 231, Loss: 0.2763616740703583
Epoch 232, Loss: 0.2763324975967407
Epoch 233, Loss: 0.27631622552871704
Epoch 234, Loss: 0.27629566192626953
Epoch 235, Loss: 0.27626579999923706
Epoch 236, Loss: 0.2762504816055298
Epoch 237, Loss: 0.2762356400489807
Epoch 238, Loss: 0.27621445059776306
Epoch 239, Loss: 0.27619773149490356
Epoch 240, Loss: 0.2761665880680084
Epoch 241, Loss: 0.27615001797676086
Epoch 242, Loss: 0.27612850069999695
Epoch 243, Loss: 0.2761096656322479
Epoch 244, Loss: 0.2760840654373169
Epoch 245, Loss: 0.2760724425315857
Epoch 246, Loss: 0.27605313062667847
Epoch 247, Loss: 0.27603206038475037
Epoch 248, Loss: 0.27601301670074463
Epoch 249, Loss: 0.2759920358657837
Epoch 250, Loss: 0.2759738564491272
Epoch 251, Loss: 0.2759471833705902
Epoch 252, Loss: 0.2759186029434204
Epoch 253, Loss: 0.2759040594100952
Epoch 254, Loss: 0.27588820457458496
Epoch 255, Loss: 0.2758721113204956
Epoch 256, Loss: 0.275847464799881
Epoch 257, Loss: 0.27582499384880066
Epoch 258, Loss: 0.2758083641529083
Epoch 259, Loss: 0.27579817175865173
Epoch 260, Loss: 0.2757698595523834
Epoch 261, Loss: 0.27574631571769714
Epoch 262, Loss: 0.27573147416114807
Epoch 263, Loss: 0.2757025957107544
Epoch 264, Loss: 0.27568814158439636
Epoch 265, Loss: 0.2756713926792145
Epoch 266, Loss: 0.2756430208683014
Epoch 267, Loss: 0.27562326192855835
Epoch 268, Loss: 0.27560731768608093
Epoch 269, Loss: 0.2755911648273468
Epoch 270, Loss: 0.275569349527359
Epoch 271, Loss: 0.2755458354949951
Epoch 272, Loss: 0.275524765253067
Epoch 273, Loss: 0.2755020260810852
Epoch 274, Loss: 0.2754841148853302
Epoch 275, Loss: 0.27546730637550354
Epoch 276, Loss: 0.27544254064559937
Epoch 277, Loss: 0.27542316913604736
Epoch 278, Loss: 0.27540653944015503
Epoch 279, Loss: 0.27538755536079407
Epoch 280, Loss: 0.2753676176071167
Epoch 281, Loss: 0.2753380835056305
Epoch 282, Loss: 0.2753298282623291
Epoch 283, Loss: 0.2753009498119354
Epoch 284, Loss: 0.2752894163131714
Epoch 285, Loss: 0.2752741873264313
Epoch 286, Loss: 0.2752443850040436
Epoch 287, Loss: 0.2752240002155304
Epoch 288, Loss: 0.27521198987960815
Epoch 289, Loss: 0.2751905918121338
Epoch 290, Loss: 0.27517127990722656
Epoch 291, Loss: 0.27515020966529846
Epoch 292, Loss: 0.275132417678833
Epoch 293, Loss: 0.2751035690307617
Epoch 294, Loss: 0.2750886082649231
Epoch 295, Loss: 0.2750614881515503
Epoch 296, Loss: 0.2750474214553833
Epoch 297, Loss: 0.2750285267829895
Epoch 298, Loss: 0.27501121163368225
Epoch 299, Loss: 0.2749926447868347
Epoch 300, Loss: 0.2749646306037903
Epoch 301, Loss: 0.27495715022087097
Epoch 302, Loss: 0.27493298053741455
Epoch 303, Loss: 0.27490052580833435
Epoch 304, Loss: 0.2748914062976837
Epoch 305, Loss: 0.2748703956604004
Epoch 306, Loss: 0.2748401463031769
Epoch 307, Loss: 0.27482926845550537
Epoch 308, Loss: 0.27480533719062805
Epoch 309, Loss: 0.2747897803783417
Epoch 310, Loss: 0.2747706472873688
Epoch 311, Loss: 0.2747487723827362
Epoch 312, Loss: 0.27472350001335144
Epoch 313, Loss: 0.2747136354446411
Epoch 314, Loss: 0.2746913731098175
Epoch 315, Loss: 0.274676114320755
Epoch 316, Loss: 0.2746551036834717
Epoch 317, Loss: 0.27462759613990784
Epoch 318, Loss: 0.27461114525794983
Epoch 319, Loss: 0.2745857238769531
Epoch 320, Loss: 0.27457907795906067
Epoch 321, Loss: 0.274548202753067
Epoch 322, Loss: 0.27453136444091797
Epoch 323, Loss: 0.2745107412338257
Epoch 324, Loss: 0.2744860053062439
Epoch 325, Loss: 0.27447256445884705
Epoch 326, Loss: 0.27445653080940247
Epoch 327, Loss: 0.27443253993988037
Epoch 328, Loss: 0.27440714836120605
Epoch 329, Loss: 0.2743912935256958
Epoch 330, Loss: 0.27437907457351685
Epoch 331, Loss: 0.2743580937385559
Epoch 332, Loss: 0.27432525157928467
Epoch 333, Loss: 0.2743193507194519
Epoch 334, Loss: 0.27429166436195374
Epoch 335, Loss: 0.2742699682712555
Epoch 336, Loss: 0.2742527723312378
Epoch 337, Loss: 0.27423518896102905
Epoch 338, Loss: 0.2742154896259308
Epoch 339, Loss: 0.27419745922088623
Epoch 340, Loss: 0.27418312430381775
Epoch 341, Loss: 0.27415817975997925
Epoch 342, Loss: 0.27413633465766907
Epoch 343, Loss: 0.27411726117134094
Epoch 344, Loss: 0.27410632371902466
Epoch 345, Loss: 0.2740694582462311
Epoch 346, Loss: 0.2740604877471924
Epoch 347, Loss: 0.27404162287712097
Epoch 348, Loss: 0.2740151882171631
Epoch 349, Loss: 0.2739955186843872
Epoch 350, Loss: 0.2739902138710022
Epoch 351, Loss: 0.27396920323371887
Epoch 352, Loss: 0.2739354372024536
Epoch 353, Loss: 0.2739240527153015
Epoch 354, Loss: 0.2739030122756958
Epoch 355, Loss: 0.2738856375217438
Epoch 356, Loss: 0.27385807037353516
Epoch 357, Loss: 0.27383553981781006
Epoch 358, Loss: 0.2738221287727356
Epoch 359, Loss: 0.2738074064254761
Epoch 360, Loss: 0.27378714084625244
Epoch 361, Loss: 0.2737576365470886
Epoch 362, Loss: 0.27373865246772766
Epoch 363, Loss: 0.2737245261669159
Epoch 364, Loss: 0.27370309829711914
Epoch 365, Loss: 0.27368152141571045
Epoch 366, Loss: 0.2736632525920868
Epoch 367, Loss: 0.27364587783813477
Epoch 368, Loss: 0.27362316846847534
Epoch 369, Loss: 0.27359476685523987
Epoch 370, Loss: 0.27357345819473267
Epoch 371, Loss: 0.2735592722892761
Epoch 372, Loss: 0.27355363965034485
Epoch 373, Loss: 0.27352067828178406
Epoch 374, Loss: 0.2735000550746918
Epoch 375, Loss: 0.27348771691322327
Epoch 376, Loss: 0.2734672427177429
Epoch 377, Loss: 0.27344250679016113
Epoch 378, Loss: 0.273425817489624
Epoch 379, Loss: 0.27340778708457947
Epoch 380, Loss: 0.27338671684265137
Epoch 381, Loss: 0.27335914969444275
Epoch 382, Loss: 0.27333855628967285
Epoch 383, Loss: 0.2733158469200134
Epoch 384, Loss: 0.2733011245727539
Epoch 385, Loss: 0.2732894718647003
Epoch 386, Loss: 0.27326545119285583
Epoch 387, Loss: 0.2732439935207367
Epoch 388, Loss: 0.27322545647621155
Epoch 389, Loss: 0.2732015550136566
Epoch 390, Loss: 0.2731822431087494
Epoch 391, Loss: 0.2731691300868988
Epoch 392, Loss: 0.2731371223926544
Epoch 393, Loss: 0.27312833070755005
Epoch 394, Loss: 0.2731073200702667
Epoch 395, Loss: 0.2730835974216461
Epoch 396, Loss: 0.2730585038661957
Epoch 397, Loss: 0.27304235100746155
Epoch 398, Loss: 0.2730226516723633
Epoch 399, Loss: 0.27300605177879333
Epoch 400, Loss: 0.27298808097839355
Epoch 401, Loss: 0.27295416593551636
Epoch 402, Loss: 0.27294182777404785
Epoch 403, Loss: 0.2729266583919525
Epoch 404, Loss: 0.27290263772010803
Epoch 405, Loss: 0.2728886902332306
Epoch 406, Loss: 0.27285903692245483
Epoch 407, Loss: 0.2728458046913147
Epoch 408, Loss: 0.2728305459022522
Epoch 409, Loss: 0.27279922366142273
Epoch 410, Loss: 0.2727883458137512
Epoch 411, Loss: 0.2727658450603485
Epoch 412, Loss: 0.27274298667907715
Epoch 413, Loss: 0.27272194623947144
Epoch 414, Loss: 0.2727014422416687
Epoch 415, Loss: 0.27267783880233765
Epoch 416, Loss: 0.2726535499095917
Epoch 417, Loss: 0.27263763546943665
Epoch 418, Loss: 0.27262505888938904
Epoch 419, Loss: 0.2726075053215027
Epoch 420, Loss: 0.2725834846496582
Epoch 421, Loss: 0.2725595235824585
Epoch 422, Loss: 0.27253949642181396
Epoch 423, Loss: 0.27251484990119934
Epoch 424, Loss: 0.2724948227405548
Epoch 425, Loss: 0.27248623967170715
Epoch 426, Loss: 0.2724544405937195
Epoch 427, Loss: 0.2724405825138092
Epoch 428, Loss: 0.2724190056324005
Epoch 429, Loss: 0.27240291237831116
Epoch 430, Loss: 0.27238067984580994
Epoch 431, Loss: 0.27235811948776245
Epoch 432, Loss: 0.2723308205604553
Epoch 433, Loss: 0.27231279015541077
Epoch 434, Loss: 0.2722955048084259
Epoch 435, Loss: 0.2722757160663605
Epoch 436, Loss: 0.2722553610801697
Epoch 437, Loss: 0.2722342908382416
Epoch 438, Loss: 0.272206574678421
Epoch 439, Loss: 0.27219703793525696
Epoch 440, Loss: 0.2721720337867737
Epoch 441, Loss: 0.272159218788147
Epoch 442, Loss: 0.27213892340660095
Epoch 443, Loss: 0.27210620045661926
Epoch 444, Loss: 0.27208760380744934
Epoch 445, Loss: 0.2720737159252167
Epoch 446, Loss: 0.2720497250556946
Epoch 447, Loss: 0.2720218896865845
Epoch 448, Loss: 0.27200964093208313
Epoch 449, Loss: 0.2719927430152893
Epoch 450, Loss: 0.2719705402851105
Epoch 451, Loss: 0.27195265889167786
Epoch 452, Loss: 0.2719190716743469
Epoch 453, Loss: 0.27190718054771423
Epoch 454, Loss: 0.2718815207481384
Epoch 455, Loss: 0.27187031507492065
Epoch 456, Loss: 0.271838515996933
Epoch 457, Loss: 0.2718212306499481
Epoch 458, Loss: 0.27180302143096924
Epoch 459, Loss: 0.2717728614807129
Epoch 460, Loss: 0.27175530791282654
Epoch 461, Loss: 0.27174675464630127
Epoch 462, Loss: 0.27170857787132263
Epoch 463, Loss: 0.27169474959373474
Epoch 464, Loss: 0.27167654037475586
Epoch 465, Loss: 0.2716611325740814
Epoch 466, Loss: 0.27164602279663086
Epoch 467, Loss: 0.27162158489227295
Epoch 468, Loss: 0.271594762802124
Epoch 469, Loss: 0.2715725898742676
Epoch 470, Loss: 0.27154651284217834
